product_brand,product_name,product_price,product_link
Milwaukee,"Esmeril Angular 9"", 2200 W Milwaukee 6087-59",151239,https://www.toolmania.cl/esmeriles/esmeril-angular-9-2200-w-milwaukee-6087-59-5359.html
Makita MT,Rotomartillo SDS-PLUS 3 modos Makita MT M8701G,131500,https://www.toolmania.cl/rotomartillos/mt-rotomartillo-sds-plus-3-modos-makita-m8701g-5385.html
Makita MT,MT Lijadora Excéntrica 125 mm Makita M9204G,46200,https://www.toolmania.cl/lijadoras/mt-lijadora-excentrica-125-mm-makita-m9204g-5390.html
Makita MT,"MT Lijadora de Banda 4"" x 24"" Makita M9400G",127452,https://www.toolmania.cl/lijadoras/mt-lijadora-de-banda-4-x-24-makita-m9400g-5391.html
Makita MT,Cepillo 82 mm 580 W Makita M1902G,69654,https://www.toolmania.cl/cepillos-electricos/cepillo-82-mm-580-w-makita-m1902g-5392.html
Bosch Herramientas,"Tronzadora 14"" Bosch GCO 14-24",168990,https://www.toolmania.cl/tronzadoras/tronzadora-14-bosch-gco-14-24-5453.html
Bosch Herramientas,Vibrador de hormigón Bosch GVC 22 EX,499990,https://www.toolmania.cl/otras/vibrador-de-hormigon-bosch-gvc-22-ex-5482.html
Makita,"Atornillador Autoalimentado 1/4"" Makita 6842",343900,https://www.toolmania.cl/atornilladores/atornillador-autoalimentado-1-4-makita-6842-5555.html
Makita,Cortadora de Marmol 1450W Makita 4100NH2WX,436350,https://www.toolmania.cl/cortadoras-de-pavimento/cortadora-de-marmol-1450w-makita-4100nh2wx-5556.html
Makita,Ranuradora de Concreto 1400W Makita SG1251J,694599,https://www.toolmania.cl/cortadoras-de-pavimento/ranuradora-de-concreto-1400w-makita-sg1251j-5557.html
Makita,Lijadora Roto-Excéntrica 750W Makita BO6050J,469150,https://www.toolmania.cl/lijadoras/lijadora-roto-excentrica-750w-makita-bo6050j-5561.html
Makita,Rectificador de Matrices 240W Makita GD0603,97400,https://www.toolmania.cl/rectificadoras/rectificador-de-matrices-240w-makita-gd0603-5562.html
Makita,"Sierra Ingleteadora 10 / 10-1/4"" Makita LS1019",598500,https://www.toolmania.cl/sierras-ingleteadoras/sierra-ingleteadora-10-10-1-4-makita-ls1019-5563.html
Makita,"Sierra Ingleteadora 10 / 10-1/4"" Makita LS1019L",779490,https://www.toolmania.cl/sierras-ingleteadoras/sierra-ingleteadora-10-10-1-4-makita-ls1019l-5564.html
Makita,"Sierra Circular 10/-14"" / 10-5/8"" Makita HS0600",289300,https://www.toolmania.cl/sierras-circulares/sierra-circular-10-14-10-5-8-makita-hs0600-5565.html
Makita,Taladro Percutor 13mm Makita 8419B2,283990,https://www.toolmania.cl/taladros/taladro-percutor-13mm-makita-8419b2-5566.html
Makita,Taladro Percutor 16 mm Makita 8422B,213490,https://www.toolmania.cl/taladros/taladro-percutor-16-mm-makita-8422b-5567.html
Makita,"Tronzadora 14"" Makita LW1400",169490,https://www.toolmania.cl/tronzadoras/tronzadora-14-makita-lw1400-5568.html
Metabo,"Esmeril Angular 7"". 2.600W. 8.500 r.p.m. Metabo W 26 -180",245990,https://www.toolmania.cl/esmeriles/esmeril-angular-7-2600w-8500-rpm-metabo-w-26-180-5754.html
Milwaukee,Rotomartillo SDS-PLUS 620 W Milwaukee 5263-59,209490,https://www.toolmania.cl/rotomartillos/rotomartillo-sds-plus-620-w-milwaukee-5263-59-5821.html
Makita MT,"MT Esmeril Angular 4-1/2"" 850W + 10 Discos de Corte Metal Makita M9510 + B-46408",54390,https://www.toolmania.cl/esmeriles/mt-esmeril-angular-4-1-2-850w-10-discos-de-corte-metal-makita-m9510-b-46408-5824.html
Makita MT,"MT Esmeril Angular 7"" (180 mm) 2.200W + 5 Discos de Corte Metal Makita M0920G + B-46420",110990,https://www.toolmania.cl/esmeriles/makita-mt-esmeril-angular-7-180-mm-cod-m0920g-5825.html
Makita MT,"MT Lijadora de Banda 4"" x 24"" + Set 3 Lijas de Banda Grano 100  Makita M9400G + D-59374",152490,https://www.toolmania.cl/lijadoras/mt-lijadora-de-banda-4-x-24-set-3-lijas-de-banda-grano-100-makita-m9400g-d-59374-5826.html
Makita MT,"MT Taladro Rotación 10 mm + Set Set 5 brocas Multiaplicación (4, 5, 6, 8, 10 mm) Makita M0600G + D-36778",39990,https://www.toolmania.cl/taladros/makita-mt-taladro-rotacion-10-mm-cod-m0600g-5827.html
Makita MT,"MT Taladro percutor 13 mm 710W C/maleta + Set 5 Brocas M-Force Multiaplicación (4, 5, 6, 8, 10 mm) Makita M8100KG + D-30508",71990,https://www.toolmania.cl/taladros/mt-taladro-percutor-13-mm-710w-c-maleta-set-5-brocas-m-force-multiaplicacion-4-5-6-8-10-mm-makita-m8100kg-d-30508-5828.html
Makita MT,Rotomartillo SDS-PLUS 800W 3 modos + Set Brocas y Cinceles SDS-PLUS 17 Piezas Makita MT M8701G + D-42145,159990,https://www.toolmania.cl/rotomartillos/mt-rotomartillo-sds-plus-3-modos-makita-m8701g-5829.html
Makita MT,MT Lijadora Excéntrica 125 mm + Set 10 Lijas Grano 100 Makita M9204G + D-54520,53490,https://www.toolmania.cl/lijadoras/mt-lijadora-excentrica-125-mm-makita-m9204g-5830.html
Makita MT,"MT Rebajadora 1/4"" y 1/2"" Makita M3600G",110100,https://www.toolmania.cl/fresadoras/mt-rebajadora-1-4-y-1-2-makita-m3600g-5919.html
Milwaukee,Sierra Sable 1100 W Milwaukee 6519-59,176440,https://www.toolmania.cl/sierras-sable/sierra-sable-1100-w-milwaukee-6519-59-6139.html
Milwaukee,"Rotomartillo 1-1/8"" Milwaukee 5268-59",415840,https://www.toolmania.cl/rotomartillos/rotomartillo-1-1-8-milwaukee-5268-59-6158.html
Hitachi,Rotomartillo SDS Max 52 MM Hitachi DH52ME,578494,https://www.toolmania.cl/rotomartillos/rotomartillo-sds-max-52-mm-hitachi-dh52me-6181.html
Milwaukee,"Esmeril Angular 4 1/2"", 750 W Milwaukee AG 750-115",47992,https://www.toolmania.cl/esmeriles/esmeril-angular-4-1-2-750-w-milwaukee-ag-750-115-8778.html
Makita,"Sierra Ingleteadora Telescópica 12"" Makita LS1219",626900,https://www.toolmania.cl/sierras-ingleteadoras/sierra-ingleteadora-telescopica-12-makita-ls1219-10669.html
